col1,col2,col3,col4
22829047922712,-89833184324997,-82976059230614,L
67705372753695,-14646085378493,27998923286943,D
63128707658918,-5503225421037,66462388825466,a
33254821794229,-22469227753766,-86924370210341,E
23995270322966,-30189316572136,760637358733,l
29889843739849,-39668449439742,45571845519399,K
14612773403356,-86289540054996,-79293829983046,d
2904138050835,-36940192314845,-94818879412232,o
18823876126559,-52362719330352,-41020266617809,q
49730538609666,-71433051296451,36135518452936,n
21447583581934,-67528097288181,58970028727097,I
6336628129093,-60461971837149,25262310094400,Y
82949008190574,-59960814122557,-49869872027853,D
86681573792864,-39756168973970,-19366814418156,V
24858033354155,-15195875239394,-20156039181122,T
363363568841,-55551368227475,4842319722012,K
76620109056139,-74004179829504,78536668171641,U
49779119485922,-36290714261036,-81209791490520,C
84648047083234,-93813986762388,-85452621574251,I
93971312323680,-18019400415835,99377499733247,R
79746888116741,-30058144952410,68395630753382,Z
14692087935248,-20852590379242,-38169442430352,Q
63919377779872,-15345456195185,99752287762729,z
27338747304775,-13725977306645,-19700658470808,Z
50719018139390,-80048169720917,-1941176159170,p
27324160475370,-11482235125085,-32154695517775,t
98628619583313,-47551322505720,6798681367672,S
48951026047290,-99749639969858,71953613773265,o
93335132552702,-52102629319601,95344437956058,n
71086905737338,-14605062603400,-14806871234734,O
50625615927309,-11773464448469,10176245569803,d
64972650767382,-82049149809466,14870839873765,j
94307266961762,-99208434326697,74951059051940,G
51996134309805,-50016598432550,48850695723173,n
76836564177932,-92211355555256,-43423138717370,e
98409548668688,-88578914221118,3282399186410,g
12632582204723,-97345835833163,-56142121650043,V
96951151597454,-93866251644065,-50104203640245,D
27475388687261,-42742166997201,-6538257868235,d
25278846308505,-32045669964122,-17964566443194,O
2511047450653,-27377547854487,40483307310165,L
75058643532445,-9111381916133,-66287456753297,r
34772165499110,-82284412873028,-13364342168735,d
88542701168580,-75156511823975,2947118696607,R
78339943338379,-14149892266218,-58515338314265,e
64718563061320,-83455272866616,19661927536510,E
72385996128810,-36675422313995,20917804781112,i
15794472391199,-92446058391400,79022983219358,l
55115817425036,-41289736599388,-99556646689250,S
14403865362628,-48922938528983,57977348816254,x
56990431968536,-22963216018972,-32994136639444,V
18684304952485,-89088583106877,-21397926890028,e
64053991005890,-35866582581559,98985311705728,B
10577930408445,-58612381100190,-47713716606676,s
39726514407077,-39926413879554,97680261732298,N
39809868920375,-80558890575236,89102824382800,s
56970138586592,-96919358699781,66888873561504,P
63805575016824,-91142547358486,-22605641335444,W
65399277419066,-65419537841829,86868535781363,Q
47332313156456,-76329251887032,-88948210282453,b
75772524425144,-40222119455800,-27653086634488,A
54739072942033,-5195294672445,-43731813511460,i
63716230031105,-52039932348516,-85513018705930,x
68019562268698,-64996799471189,-92744884374342,c
54833895711815,-48850908808127,-68799207982574,M
45828160239204,-23862265686734,-59527435576091,A
78348815984186,-20960738455209,32322386564304,h
48435468016708,-35012325764996,-20447566893802,Q
26524918862126,-96635365606561,40678269890415,W
95550222819038,-62625297375399,66264022531839,P
37415660661364,-92918803682190,-26508000814967,H
63974674339704,-89281888090942,56212488222871,r
20516572133472,-83391149097044,-24937531088495,C
17019509934618,-426002331104,-75615806716065,Y
87843536142218,-26887746160811,46628293941928,l
54253592954615,-1658699889945,59733396139513,t
68823640043261,-33263123554622,49324191404308,S
50416370017354,-81277651205653,75796114504319,z
91976348928314,-6177016926895,-88965726790915,W
36630069318354,-97980979059711,10698517367280,N
70181291478419,-41218530087741,-40529722176774,M
17614994278780,-1000276112294,76444540546094,g
27923641069384,-77350615834128,-12794985321206,z
20866503249463,-92155558968676,-66842071627411,J
79343199972074,-18360523557609,-91098384510005,P
20979152673165,-11510568446887,-54946307015665,I
83616103688584,-43066770070229,-64440280343708,R
86549749161891,-87251130568110,7138336166920,X
2357767404364,-31091379550235,-11306571200505,t
47256114168439,-81724898439396,-92896857163317,k
78143346658622,-35708783680667,-54774106252884,X
55762354432064,-93123432760688,-56474481391436,e
38288970633153,-45142572662750,31330283359192,S
73449462015,-63860505863246,57790867005048,y
81668471902721,-86841088341863,55046156459139,V
68513077453927,-9761032755924,48105737928969,h
88182089071144,-25959438369130,-70825506504333,R
12248423456080,-75366361116762,-78515675586297,n
50463087366911,-3076739521067,-63377146274324,A
80025954495316,-58042814710432,96035746967534,z
62566690689894,-95148424797969,37620682621185,w
20227797561950,-60708132413441,-23215064679154,W
21288288038435,-97090203851916,3584943963453,R
94657864767152,-24023054126065,-75912016359119,i
27664024466942,-98349348768660,37284061397369,W
85099860905795,-20935483682926,-21099689781744,f
63189859407263,-64327374863108,54705211867194,K
35954449002069,-33845065350017,37888929486724,k
66718133940861,-67731527211561,18659718009533,f
20488779088029,-3626685577726,78407207409207,e
35246506673830,-90706671069137,-61515969735072,k
84441424750566,-89682148891595,71476866129881,Z
11801403828152,-57709272189596,70791908891024,B
65329858760041,-91225096766113,25815696871677,L
8117012408310,-95208450635840,95308193471884,e
761705325574,-39043589840732,14142564249558,n
28941659460888,-97383087108704,39406946850829,L
40661777594509,-36539594947310,43597796377511,k
16398883745721,-66024009709637,-14794043208975,r
2739223759356,-53926320649767,-92523344985122,L
7807409224359,-92088689410285,-96662217895414,n
16885731510048,-21126945621494,-42878676072921,S
97438869898079,-83564767475567,-73714590265258,g
85410356287122,-29381979917509,80153286384420,K
16979120100502,-535553024123,-83450621090571,h
4456706789135,-83486971990454,-79976627740835,U
33377968933722,-91330510854817,-89959940848782,y
51538868694089,-59574302934308,96913932973570,S
38273944083157,-70293192373434,49504609906635,O
38923207940411,-64160800382210,72864391932090,W
23488205427955,-11026200992577,-77685518776280,P
17410884038867,-94307940544355,69281507897688,r
36268457218321,-46035703180172,54004845549526,T
7689932328476,-55267770090403,46204197315791,R
11389264813299,-34747503932803,62906482780034,L
55297333076338,-63273403306924,-84262305405366,H
31900658183681,-43757572840339,-73743326551620,g
80292211204082,-21289422222825,-99234462755038,c
74385585573314,-1339461685427,-84453690800892,C
20529256851794,-24885487951727,-79574081034960,u
17907619050879,-65219744217197,29921538450506,Y
77054936512921,-44505333465767,-14465986947473,b
79249847697160,-11055557274954,79450545522413,Q
29488042317494,-43729683972996,87385006471002,W
6762000077755,-28036010528708,-58907767200890,O
84745304859684,-72612636982745,1546076142163,w
45359942823709,-57647348009223,-83199733363223,q
58502334984204,-38571336248539,5890116537128,c
13069907039338,-66076707449109,55432873265076,b
94415919056693,-57641632749984,-34647642229028,P
76234578756705,-28953822423441,6382033288728,a
38194920996852,-92269332212779,-23620442347538,W
40820941653847,-92435800809376,31299439490478,L
22118789443288,-93403729473016,-35228188730470,Z
65422562603092,-76552728904830,-41512287584012,m
33092717383622,-30695532032123,-71426516336592,e
64026727968299,-82809042449830,99439223864869,O
44423169596395,-31330361024546,-28932804579124,z
54414257238615,-69606555934047,32674101820868,r
84397546107934,-15394597574251,23807147502212,a
72480293063654,-60246314867210,-2807861104360,H
61111476789417,-82786427125016,51532880912043,Y
30784085210906,-44367995860819,73946277047376,X
98346332486339,-95550299241370,25177507526291,O
42622172448414,-53330972378122,10051686098549,r
62591749669551,-41766445446618,-39867169178722,Q
51222450247394,-27087217442628,-80502051123022,B
1892886305993,-14035700810420,-85900206917974,V
3937728558315,-43110536188335,3909922809029,u
97356767755451,-8647676987404,-85322318496344,B
92641491875879,-27622026710099,49832894113229,G
34833226634872,-59511103894122,7959495133945,N
5704667858416,-46511582593550,78344611286999,A
19022148774279,-38462031417039,63012138940740,s
35409634281677,-44351601679728,-5510754621035,r
95693586698824,-34765121969437,-45333165763836,G
33178908179079,-50510971505407,95391911465942,H
38876430122731,-2381617186045,-61994392399837,o
58699586201283,-43071368491282,-63051820739055,k
67432397199388,-21343382749048,37900445854323,q
99943521056875,-88118927954495,47264791557452,n
10691236827159,-28759882828127,-66761497330777,L
25645329600084,-28710469279435,87545640367346,e
27632733756921,-36363025987347,-35977241141425,I
26813867616592,-72806185187750,62826927576817,w
71099201744682,-27632233308656,5536341034619,p
98708670266619,-75395822578438,42030323384159,X
95827256730257,-4436677394480,-50767920700164,u
79970768507269,-92043963527355,-90182063308693,I
47730554021837,-91802232949450,-280607477804,Y
96580570440547,-2596898101910,93762730852998,L
37946105095356,-49483381393074,81564869588226,W
64635760156540,-84707802983926,3471626299213,s
10111212719751,-20996509613186,-46052313984610,T
70829099770732,-29243694446209,-32837518167604,j
68426536984639,-89558751164134,-38230108505424,c
65884700895051,-3507361040455,-2349132312214,x
57665659451275,-1229509269111,-41424498449455,A
19373792579330,-19773933460660,-83170634609111,c
42559808694066,-31748755185699,-93024887762024,H
84086605932238,-67456857526427,49800989115222,B
13743023393880,-37037391779232,-10602719746900,g
65174280131259,-21561104656416,39882358638242,z
76430785771013,-38993452881816,-56593248539213,c
12575833260464,-65528851662462,13975295693461,O
77257274152486,-85441525172689,-55252340980093,W
836092216573,-72434923319570,52929082456036,G
47186190285701,-45488747706687,98029786417816,L
55718544416760,-19557423510682,29542724643409,e
77361239150545,-84850751038298,-96786177466653,x
98913074064681,-63087807116420,16940323280625,q
41919267402622,-94093033178514,13513584248289,C
50218731580972,-98745010422871,-26158600022011,b
2344542965529,-80674536113130,90009561596972,r
11933037543542,-52694099076935,-34337820446246,I
77092506778954,-42376709699520,-79750364305283,Y
61992169775000,-23277216682872,-31165359571842,K
18960161190352,-57319587130344,-49176525508132,a
14786826038437,-28025307146999,-58274497537632,B
95447036870147,-13067477899909,-96881461314805,x
36624640024961,-74423369652449,-22226896624556,b
54666242639123,-28714245671070,-47254319158834,D
59271394344749,-74576324871359,86965194884062,Q
81291047625910,-62528331870390,-11666234291093,I
4753462974738,-61094986643398,19158545372542,v
54894722388745,-24315309978278,2435388662564,v
68156593907921,-10710520143946,-84754172625850,W
1854459070897,-78529575475267,65162808919596,h
77695619669564,-37945835643141,-24728977394364,L
22959882014496,-55336650318022,99351250101558,h
22967955817320,-828195358664,-4784911806291,t
15322606455583,-11937112586421,-63068060526136,I
62470659874056,-232784938943,-68160580745698,Z
99288100882653,-43073774941733,77930314254005,R
72727592347447,-89911370940525,49052591516253,T
38940211253495,-47127958642766,51136428560360,b
65101825111849,-45137575428549,-23827879343357,V
2726521781498,-64791857726536,-72042918490657,Q
93917604496469,-67727901646884,69990570386453,M
93935135437269,-31264860036292,-60988111960644,y
15295577458528,-82338261871651,38546521089688,p
51962776115660,-63391980431112,77113827772893,O
58206582840961,-33465293881421,10134861149444,p
58945688876140,-54020174252919,7368374354041,c
13196696051025,-2042922046517,-7619631340116,y
61390745670566,-27701802154896,-31785867062376,f
62550886011109,-24035955135924,-13712663336902,y
13915289324418,-6813740660550,93038409568733,k
82106363266166,-58303358935707,-74880806349691,B
73252297117197,-46397744213578,-67440026384654,C
52014273057108,-85984189502536,89242316589832,x
46484526262435,-15665062381251,-82653520306386,B
71897102923323,-6927491278068,-15451443281458,w
78644927987917,-84640150027993,-86432978744695,u
98667120822314,-24830375906950,97783550807573,Y
76483857780692,-29186013852918,40836123908091,d
32703990651141,-30256363454608,30063038748970,t
67960825925194,-87332652868191,39503111255629,N
84117835525660,-20040746413916,58645941850983,x
79254218366290,-93457413163400,72816718757220,h
5302168622952,-87911111550326,63801357083580,T
45901705446107,-36663883892008,13273634002359,R
41769459590849,-63606526630720,-22835577470628,T
38976379223953,-43321862681993,-4273101419533,N
60169710437048,-92462395748435,34230087804503,P
47899703923342,-64275686822203,77219765514728,G
7158212329868,-79301342942658,31976115266579,A
74489206073183,-67066489776131,62091113780020,Q
44905578000230,-92614708213766,94781771228525,N
55989553241107,-52017015514260,-86492839387335,a
55386896320661,-88616803867730,-88062634811483,B
30017883005692,-78831250762663,59773901246971,z
13803866346082,-9121290435883,53686241204782,J
4861100674071,-18452655133616,66406803903875,X
44503150457107,-98788205313480,58975941291436,A
86894427533911,-29857445775837,-70035232028222,G
75567028680747,-32644340431643,-30171504721859,N
82215505415801,-81822799240054,34835574816327,m
33162994515596,-98046408699631,31610868356089,E
62991831776536,-39225515827974,70449528375207,l
57870490353113,-50973972672689,-84546980605635,C
64757469278655,-31771954526152,-49974813041792,J
1111009438349,-21185988869026,3376251289309,V
44463294604849,-90975984315920,468081433354,K
